user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_003210,early_adopter,20,mid,daily,8.5,3.3,0.72,premium,0.0772,94.0,90.9,Gabriel Turner,parkersean@example.net,mai_IN,Kenya
u_003211,early_adopter,23,mid,occasional,9.3,2.7,0.842,basic,0.2103,97.7,100.0,Kevin Mason,james31@example.com,wa_BE,Mozambique
u_003212,power_user,21,high,daily,10.0,2.4,0.899,basic,0.1461,87.5,88.4,Michael Fuentes,ichambers@example.net,kk_KZ,El Salvador
u_003213,early_adopter,24,mid,daily,9.0,5.1,0.891,premium,0.1212,97.5,81.4,Michael Smith,elizabeth36@example.org,mt_MT,China
u_003214,early_adopter,32,mid,daily,7.5,1.1,0.825,basic,0.1226,83.3,87.3,Matthew Harvey,melissadodson@example.com,csb_PL,British Virgin Islands
u_003215,casual_browser,42,low,occasional,5.3,4.9,0.257,free,0.2655,68.1,57.8,Mrs. Brittany Choi,rose00@example.org,be_BY,Saint Helena
u_003216,power_user,30,high,daily,7.6,2.4,1.0,premium,0.1755,78.6,71.6,Karen Miller,shawrachel@example.net,wae_CH,British Indian Ocean Territory (Chagos Archipelago)
u_003217,price_sensitive,30,low,occasional,3.0,8.0,0.279,free,0.4856,60.1,60.5,Lisa Mendoza,suttonmichael@example.org,hr_HR,Solomon Islands
u_003218,power_user,28,high,daily,7.0,5.2,0.615,premium,0.0756,73.9,89.0,Sherri Diaz,maria47@example.com,ky_KG,Lao People's Democratic Republic
u_003219,early_adopter,23,high,daily,8.3,6.7,0.864,basic,0.0823,89.0,93.8,Richard Reeves,laurakelly@example.org,si_LK,Malta
u_003220,casual_browser,49,mid,weekly,3.4,3.8,0.371,basic,0.2151,49.8,71.3,Amber Vargas PhD,daniel28@example.org,gv_GB,Kyrgyz Republic
u_003221,early_adopter,22,high,daily,8.0,6.0,0.834,premium,0.0929,87.1,79.3,Michele Kim,knoxpatricia@example.net,pl_PL,Syrian Arab Republic
u_003222,enterprise_user,50,high,daily,4.9,1.9,0.685,free,0.0433,79.4,53.0,Laura Baker,stevensonashley@example.com,pa_IN,Egypt
u_003223,enterprise_user,36,high,weekly,3.4,5.4,0.526,premium,0.0254,83.6,81.2,Tiffany Burgess,frankcox@example.net,ml_IN,Namibia
u_003224,early_adopter,18,high,daily,9.5,1.0,0.882,free,0.1416,78.9,81.4,Tony Hernandez,lindakaufman@example.com,os_RU,Austria
u_003225,early_adopter,28,high,weekly,8.5,5.7,0.93,basic,0.1833,96.4,72.5,Gary Tucker,michaelsummers@example.net,gl_ES,Western Sahara
u_003226,enterprise_user,46,mid,daily,5.8,2.4,0.42,premium,0.0791,70.0,46.4,Megan Garcia,robert09@example.net,mhr_RU,Mexico
u_003227,casual_browser,18,low,weekly,4.5,6.0,0.445,free,0.2931,29.4,45.4,Kristen Montgomery,vgreen@example.org,sk_SK,Israel
u_003228,power_user,30,high,weekly,7.5,3.4,0.739,premium,0.1182,77.7,77.4,Jason Pierce,millerpatrick@example.com,ga_IE,Norfolk Island
u_003229,price_sensitive,23,low,daily,6.4,8.0,0.336,free,0.3658,36.0,62.8,Patricia Smith,josewheeler@example.net,fil_PH,Monaco
u_003230,early_adopter,26,low,weekly,9.3,3.9,0.922,premium,0.1242,94.4,64.9,Kathryn Ward,mary17@example.com,bem_ZM,Albania
u_003231,casual_browser,39,low,daily,5.1,9.1,0.274,free,0.3132,43.6,48.8,Rebecca Green,fwilliams@example.org,tt_RU,Trinidad and Tobago
u_003232,early_adopter,34,low,weekly,9.8,1.7,0.89,basic,0.1931,84.7,92.4,Scott Bell,wyattshawn@example.com,da_DK,Gambia
u_003233,casual_browser,46,high,weekly,6.0,3.1,0.373,free,0.2051,43.8,77.2,Joshua Hopkins,watkinsdakota@example.org,is_IS,Estonia
u_003234,power_user,26,high,daily,9.5,3.5,0.83,premium,0.1225,89.8,77.3,Vicki Richard,perrybrittany@example.net,wae_CH,Cocos (Keeling) Islands
u_003235,casual_browser,50,low,daily,1.6,6.0,0.266,free,0.1797,33.5,38.8,Brenda Richard,tyler09@example.org,bem_ZM,Norfolk Island
u_003236,casual_browser,40,high,occasional,3.3,7.3,0.05,basic,0.3084,51.6,51.7,Michelle Coleman,brenda69@example.net,sq_ML,Bhutan
u_003237,enterprise_user,46,mid,daily,5.9,1.4,0.499,premium,0.0551,74.0,74.7,Tina Mitchell,lhampton@example.com,ru_UA,Ghana
u_003238,casual_browser,36,low,occasional,3.3,6.1,0.466,free,0.2266,60.4,72.7,Christopher Walton,jamesanderson@example.org,tk_TM,Algeria
u_003239,power_user,32,high,daily,7.6,3.4,0.804,premium,0.0977,70.2,61.3,Michael Weaver,michaelcesar@example.com,ast_ES,Ireland
u_003240,enterprise_user,50,high,daily,4.9,5.3,0.164,premium,0.0858,75.6,50.2,April Neal,brianabutler@example.net,br_FR,Marshall Islands
u_003241,price_sensitive,42,mid,occasional,4.4,7.5,0.345,free,0.3743,43.9,65.2,Justin Miranda,kathleengreene@example.com,mni_IN,Kenya
u_003242,enterprise_user,45,high,daily,7.8,2.7,0.532,premium,0.013,60.0,75.4,Daniel Riley,haley83@example.org,ff_SN,Cook Islands
u_003243,power_user,22,high,daily,7.7,4.0,0.689,free,0.1413,91.0,78.7,Robert Oneill,johnsonbrenda@example.org,cs_CZ,Barbados
u_003244,price_sensitive,27,low,daily,5.4,9.8,0.297,free,0.3354,32.9,61.9,Jamie Hudson,patrick86@example.net,mhr_RU,Philippines
u_003245,power_user,29,mid,daily,7.5,4.3,0.743,premium,0.0231,92.5,84.3,Eric Davidson,qmartinez@example.com,ms_MY,Liechtenstein
u_003246,early_adopter,28,mid,weekly,8.7,2.8,0.921,basic,0.1692,96.4,80.7,Kathy Graham,awilliams@example.net,unm_US,Anguilla
u_003247,casual_browser,31,high,weekly,6.0,7.2,0.312,free,0.1375,46.5,30.7,Jeffrey Pitts,jeremycollins@example.net,bn_BD,Tunisia
u_003248,enterprise_user,28,mid,daily,5.5,2.3,0.432,premium,0.01,87.4,69.1,Gail Clark,anthonyfoster@example.org,bg_BG,French Polynesia
u_003249,early_adopter,18,mid,daily,10.0,3.5,0.901,premium,0.1849,94.8,80.6,Trevor Griffin,hollowayseth@example.com,fo_FO,Germany
u_003250,casual_browser,30,high,weekly,3.9,6.5,0.153,basic,0.1917,38.6,46.8,Valerie Harrison,solomonandrea@example.com,be_BY,Iceland
u_003251,casual_browser,38,low,daily,7.7,4.9,0.344,basic,0.1452,35.6,26.7,Alicia Perez,ohernandez@example.net,wa_BE,Martinique
u_003252,price_sensitive,21,low,weekly,3.8,9.3,0.263,free,0.4132,78.9,61.3,Sarah Brooks,gibsoncassie@example.com,ayc_PE,Netherlands
u_003253,price_sensitive,21,mid,weekly,3.5,9.5,0.198,free,0.2893,34.1,35.9,Samantha Nelson,davidsawyer@example.net,nl_BE,Egypt
u_003254,casual_browser,41,mid,weekly,3.4,6.5,0.374,basic,0.2256,28.5,68.3,Jessica Keith,icollins@example.com,the_NP,Iceland
u_003255,power_user,32,high,daily,8.8,3.6,0.776,premium,0.0676,68.0,89.7,Lauren Blackburn,kennedyjames@example.org,wal_ET,Marshall Islands
u_003256,power_user,31,mid,weekly,7.4,3.5,0.645,premium,0.1377,96.3,41.1,Nicholas Monroe,cgrimes@example.net,pa_PK,Grenada
u_003257,casual_browser,32,mid,daily,6.4,4.6,0.164,basic,0.2617,48.9,37.7,Dr. Melissa Martinez,zwilson@example.com,et_EE,Rwanda
u_003258,early_adopter,23,mid,daily,9.1,5.8,0.802,premium,0.169,83.2,72.5,James Brown,rlittle@example.com,br_FR,Kuwait
u_003259,power_user,26,high,daily,7.4,1.6,0.858,premium,0.1049,74.7,67.8,Michelle Mccormick,colecarla@example.net,ml_IN,Mayotte
u_003260,power_user,26,high,daily,9.7,4.2,0.7,premium,0.1132,83.9,61.7,Eric Blackburn,garciajerry@example.com,fr_CH,Malta
u_003261,casual_browser,55,mid,daily,6.9,1.8,0.202,premium,0.2098,38.7,51.3,James Herman,robinsonmichael@example.net,te_IN,Montenegro
u_003262,power_user,23,high,daily,8.8,1.0,0.678,basic,0.0745,82.2,84.6,Jonathan Peterson,gshort@example.com,lo_LA,Russian Federation
u_003263,power_user,26,high,weekly,9.2,6.6,0.679,premium,0.0565,71.3,66.5,Ryan Gutierrez,stephen19@example.org,raj_IN,Northern Mariana Islands
u_003264,price_sensitive,22,low,weekly,6.2,7.9,0.267,basic,0.3042,52.6,21.5,Dr. Heather Dunn DDS,luis66@example.org,kl_GL,Turks and Caicos Islands
u_003265,power_user,28,mid,occasional,9.8,4.6,0.872,basic,0.0218,85.2,63.2,Barbara Williams,angela22@example.net,hu_HU,Greenland
u_003266,casual_browser,47,mid,weekly,5.4,6.7,0.177,free,0.1557,48.2,58.0,Rachel Mcdaniel,bhall@example.org,shs_CA,Turkey
u_003267,price_sensitive,22,low,occasional,2.6,8.7,0.118,free,0.4162,57.6,67.3,Carl Allen,nicole67@example.org,ts_ZA,Svalbard & Jan Mayen Islands
u_003268,power_user,29,high,weekly,7.8,1.2,0.774,premium,0.0921,68.4,84.1,Timothy Williams,candice94@example.com,ss_ZA,Barbados
u_003269,price_sensitive,39,low,occasional,7.2,8.6,0.235,free,0.4186,46.1,62.8,Rebecca Dean,douglaswright@example.com,af_ZA,Taiwan
u_003270,price_sensitive,41,mid,weekly,2.9,6.6,0.143,premium,0.4036,52.6,49.5,Thomas Caldwell,kevinflores@example.com,hsb_DE,Bangladesh
u_003271,early_adopter,32,low,weekly,10.0,5.6,1.0,premium,0.0753,100.0,87.9,Casey Green,rtrujillo@example.net,ve_ZA,Congo
u_003272,enterprise_user,45,mid,daily,10.0,1.5,0.226,basic,0.063,91.3,70.4,Crystal Cooper,ramireztamara@example.com,ms_MY,Korea
u_003273,casual_browser,26,high,daily,8.9,8.6,0.425,free,0.3559,21.9,36.3,Michael Bell,whuang@example.org,fa_IR,Andorra
u_003274,price_sensitive,40,mid,occasional,7.1,7.7,0.144,free,0.2129,37.9,56.1,Elizabeth Baxter,knightrenee@example.org,lg_UG,Marshall Islands
u_003275,casual_browser,40,high,occasional,3.6,3.1,0.359,premium,0.1824,28.0,57.0,Hailey Moore,willismichelle@example.org,sat_IN,Cameroon
u_003276,enterprise_user,36,high,occasional,9.2,3.3,0.627,premium,0.0587,66.8,56.4,Erika Wilson,patrickkirby@example.com,bg_BG,Zambia
u_003277,power_user,31,high,daily,8.0,2.4,0.839,premium,0.0734,75.6,73.3,Laura Taylor,kathrynwatkins@example.com,bho_IN,Falkland Islands (Malvinas)
u_003278,power_user,22,high,weekly,9.1,5.9,0.748,premium,0.0767,92.2,84.1,Ryan Alvarez,harry71@example.com,ne_NP,British Indian Ocean Territory (Chagos Archipelago)
u_003279,price_sensitive,34,mid,daily,3.6,9.3,0.05,free,0.4661,53.1,69.4,Robin Thompson,jessicathompson@example.net,doi_IN,Guam
u_003280,early_adopter,36,high,daily,8.7,3.2,0.843,basic,0.2264,93.2,56.0,Gabriel Romero,tbrown@example.net,sv_SE,Tajikistan
u_003281,price_sensitive,34,low,occasional,7.0,8.0,0.325,free,0.3901,52.2,19.0,Shawn Lewis,blee@example.com,as_IN,Puerto Rico
u_003282,enterprise_user,47,high,weekly,7.5,1.0,0.297,basic,0.0685,81.9,92.4,Amber Byrd,penny89@example.org,vi_VN,Finland
u_003283,power_user,36,high,daily,10.0,3.3,0.904,basic,0.0593,86.9,56.6,Angela Bean,kmarshall@example.net,niu_NZ,Tonga
u_003284,casual_browser,34,low,occasional,3.3,7.0,0.381,free,0.3683,43.1,58.1,Vanessa Davis,carolberry@example.com,zh_HK,Madagascar
u_003285,power_user,20,high,occasional,9.4,1.6,0.767,basic,0.1032,85.8,73.7,Brian Cox DVM,john39@example.org,bs_BA,Suriname
u_003286,enterprise_user,29,high,daily,4.9,2.4,0.44,premium,0.0853,67.2,73.7,Michael Carlson,alexanderchristopher@example.org,tn_ZA,Saint Vincent and the Grenadines
u_003287,casual_browser,40,low,weekly,2.6,1.0,0.301,basic,0.3076,57.0,68.1,Stacey Allen,johnny38@example.net,st_ZA,Niue
u_003288,enterprise_user,49,high,daily,4.1,3.5,0.306,premium,0.0202,69.3,76.9,Chelsea Liu,danielle36@example.net,sr_ME,Japan
u_003289,power_user,27,high,daily,9.5,3.4,0.75,basic,0.139,94.4,57.5,Kevin Anderson,michael90@example.net,lb_LU,Bhutan
u_003290,price_sensitive,22,low,daily,1.0,8.2,0.214,free,0.3098,62.9,66.3,Michael Harris,spowers@example.net,bem_ZM,Brunei Darussalam
u_003291,price_sensitive,26,low,weekly,8.0,9.8,0.269,free,0.4784,62.4,52.4,Ashley Johnston,palmerchad@example.org,fur_IT,India
u_003292,early_adopter,26,high,daily,9.1,2.9,1.0,basic,0.2168,87.0,87.8,Kristen Taylor,blackchristina@example.net,gez_ET,Bangladesh
u_003293,casual_browser,38,low,weekly,5.3,5.2,0.119,free,0.1967,55.1,33.9,Stephanie Goodwin,ntrevino@example.com,tg_TJ,Cocos (Keeling) Islands
u_003294,casual_browser,38,mid,occasional,4.8,4.0,0.35,basic,0.2853,59.0,62.8,James Garcia,toddcisneros@example.com,os_RU,Egypt
u_003295,early_adopter,32,high,daily,9.5,7.1,0.87,basic,0.0998,76.6,100.0,Jessica Dalton,katherineramirez@example.com,ckb_IQ,Bermuda
u_003296,power_user,32,high,daily,10.0,2.9,0.713,premium,0.081,74.5,81.2,Sean Figueroa,greensarah@example.net,ms_MY,Cape Verde
u_003297,early_adopter,33,high,daily,8.6,5.8,0.896,basic,0.1024,81.5,74.4,Robert Greene,williamlam@example.org,bo_IN,British Indian Ocean Territory (Chagos Archipelago)
u_003298,early_adopter,24,mid,daily,8.0,7.8,0.847,premium,0.0651,94.8,78.4,Whitney Gordon,sarah00@example.net,tt_RU,Fiji
u_003299,casual_browser,28,mid,occasional,3.7,7.3,0.211,free,0.2037,48.7,61.7,Jodi James,stuartbryan@example.net,uz_UZ,Lithuania
u_003300,price_sensitive,35,low,occasional,5.0,9.5,0.227,basic,0.3124,32.3,57.7,Lacey Williams,michael28@example.net,si_LK,American Samoa
u_003301,power_user,30,mid,daily,9.5,4.3,0.78,premium,0.0593,66.9,79.5,David Peterson,underwoodapril@example.org,bo_IN,Serbia
u_003302,power_user,26,high,weekly,8.8,1.6,0.589,basic,0.0181,100.0,61.4,Anthony Dickerson,victoriacooper@example.net,nr_ZA,Germany
u_003303,price_sensitive,18,low,weekly,4.1,6.8,0.263,free,0.126,38.5,72.4,Sally Thomas,kwu@example.org,fo_FO,Canada
u_003304,price_sensitive,39,low,occasional,8.1,8.8,0.259,free,0.2599,45.3,76.3,Stanley Reeves,qbaker@example.net,nr_ZA,Mexico
u_003305,enterprise_user,39,high,daily,7.2,4.2,0.335,premium,0.0873,64.0,95.0,Kevin Swanson,anndickson@example.net,ce_RU,Turkey
u_003306,early_adopter,27,mid,weekly,9.3,4.3,1.0,premium,0.1425,77.4,87.6,Jessica Blackburn,deborahwalker@example.com,quz_PE,Ukraine
u_003307,power_user,20,high,weekly,6.6,4.4,0.681,premium,0.1153,83.0,100.0,Nancy Brewer,jasminearmstrong@example.net,km_KH,Norway
u_003308,power_user,34,high,daily,8.9,4.5,0.759,free,0.1129,81.6,75.3,Cindy Summers,jenniferrodriguez@example.com,be_BY,Sierra Leone
u_003309,price_sensitive,25,low,occasional,5.1,8.4,0.252,free,0.4524,31.0,59.9,Nicole Floyd,todd94@example.com,lo_LA,Palau
u_003310,price_sensitive,32,low,daily,5.1,9.9,0.218,free,0.2562,47.0,67.7,Ronald Martin,destiny64@example.net,nan_TW,French Southern Territories
u_003311,early_adopter,29,mid,weekly,9.4,6.6,0.899,premium,0.02,90.3,90.9,Kimberly Carroll,zryan@example.net,ia_FR,Gibraltar
u_003312,price_sensitive,32,low,daily,7.6,8.2,0.138,premium,0.3374,23.2,45.0,Caleb Lopez,richardbond@example.net,fy_DE,Samoa
u_003313,price_sensitive,26,mid,daily,7.3,9.3,0.246,basic,0.2646,20.8,62.4,Beverly Jones,vasquezmelanie@example.net,pap_CW,Senegal
u_003314,price_sensitive,38,low,weekly,4.4,10.0,0.25,free,0.2219,36.0,33.5,Jody Garcia,alexis48@example.net,it_CH,Turks and Caicos Islands
u_003315,price_sensitive,26,low,occasional,6.7,7.6,0.236,free,0.226,51.6,56.9,Bobby Frost,heatherthompson@example.net,st_ZA,Saint Lucia
u_003316,early_adopter,27,high,daily,10.0,4.0,0.82,premium,0.1481,91.1,78.6,Jason Bailey,vharris@example.com,pl_PL,Holy See (Vatican City State)
u_003317,casual_browser,41,low,weekly,3.2,3.9,0.267,basic,0.225,25.3,55.2,Amy James,william32@example.net,fur_IT,Palestinian Territory
u_003318,power_user,32,high,weekly,7.1,2.2,0.684,premium,0.0528,97.4,80.4,Erik Price,carrolltracy@example.net,wo_SN,Lebanon
u_003319,casual_browser,30,high,weekly,5.4,2.7,0.193,free,0.1634,30.1,50.5,Nichole Davis,reyesdan@example.org,az_AZ,Niger
u_003320,price_sensitive,47,low,weekly,7.6,7.0,0.353,free,0.3329,48.5,48.1,Tanya Garcia,ubrown@example.com,ckb_IQ,Somalia
u_003321,price_sensitive,33,low,occasional,6.0,8.8,0.279,basic,0.3477,47.1,52.7,James Hansen,aaronramirez@example.org,pap_CW,Netherlands
u_003322,early_adopter,28,high,weekly,9.5,2.0,0.919,premium,0.166,100.0,77.1,John Brown,jaredmendoza@example.org,apn_IN,Congo
u_003323,casual_browser,39,low,weekly,5.4,5.4,0.06,free,0.1483,32.1,47.0,Lance Brown,josephbass@example.com,sa_IN,Sierra Leone
u_003324,early_adopter,26,mid,daily,10.0,4.2,0.902,premium,0.1588,74.9,86.7,Edwin Hill,adamjones@example.net,sk_SK,Puerto Rico
u_003325,early_adopter,21,mid,daily,9.5,1.9,0.872,basic,0.2103,94.0,93.3,Sean Buchanan,sarah94@example.com,is_IS,Argentina
u_003326,enterprise_user,48,high,weekly,6.5,3.4,0.422,premium,0.01,78.2,66.2,Sean Logan,benjamin76@example.org,brx_IN,Guernsey
u_003327,early_adopter,18,mid,weekly,9.4,4.8,0.895,free,0.1106,91.5,77.4,Brett Fleming,jmarshall@example.com,aa_ER,Bouvet Island (Bouvetoya)
u_003328,power_user,26,high,weekly,9.8,5.1,0.705,premium,0.0656,82.3,71.6,Dwayne Gilmore,omartinez@example.net,hne_IN,Georgia
u_003329,power_user,23,high,daily,9.3,3.3,0.738,basic,0.0563,71.7,59.7,Micheal Wallace,morriseddie@example.org,ik_CA,Hong Kong
u_003330,price_sensitive,33,mid,weekly,8.5,10.0,0.05,basic,0.4075,44.8,65.9,Maria Alexander,william30@example.org,hu_HU,Kyrgyz Republic
u_003331,power_user,21,high,daily,8.2,2.0,0.795,premium,0.0711,83.4,54.0,Michael Reynolds,vbradley@example.net,yi_US,China
u_003332,casual_browser,42,low,weekly,6.2,4.6,0.38,premium,0.3267,54.6,53.0,Gabriel Castillo,ccrane@example.net,mhr_RU,Egypt
u_003333,casual_browser,38,mid,weekly,6.5,10.0,0.337,basic,0.1201,35.1,35.7,Melissa Reid,barnesarthur@example.com,sl_SI,Bangladesh
u_003334,enterprise_user,44,mid,daily,5.9,1.3,0.616,basic,0.0594,84.9,83.9,Timothy Pratt,laurenstevens@example.com,ar_SO,Israel
u_003335,power_user,32,mid,weekly,8.3,2.3,0.664,premium,0.0979,64.7,99.0,Arthur Wood Jr.,aprilmoody@example.com,om_KE,Turkmenistan
u_003336,early_adopter,22,mid,daily,9.6,3.8,0.948,basic,0.1256,99.1,59.7,Kimberly Santos,alyssa10@example.net,tt_RU,Libyan Arab Jamahiriya
u_003337,power_user,27,mid,occasional,10.0,1.0,0.826,premium,0.0711,78.1,74.7,Kristie Howe,clintonstevens@example.org,dv_MV,Haiti
u_003338,power_user,23,high,daily,7.6,2.7,0.74,premium,0.0865,100.0,92.4,Mitchell Garcia,adampierce@example.org,mni_IN,Lesotho
u_003339,enterprise_user,40,high,weekly,5.1,1.0,0.585,basic,0.0323,81.4,65.7,Steven Johnson,terricurtis@example.net,os_RU,Bolivia
u_003340,power_user,29,mid,daily,9.7,4.3,0.519,premium,0.01,73.0,100.0,Dale Shah,keith76@example.org,nb_NO,Netherlands Antilles
u_003341,casual_browser,33,mid,weekly,1.3,6.6,0.165,premium,0.0743,19.6,46.1,Bridget Garcia,huffmaria@example.net,pl_PL,New Caledonia
u_003342,price_sensitive,29,low,occasional,6.8,9.7,0.149,free,0.3889,70.9,61.8,Anthony Johnson,holmesrachel@example.org,nn_NO,Iran
u_003343,power_user,35,high,daily,9.9,3.2,0.822,premium,0.01,81.3,79.9,Cynthia Vasquez,kaufmandouglas@example.com,ca_AD,Uruguay
u_003344,price_sensitive,23,mid,occasional,2.9,9.6,0.131,free,0.2948,61.0,54.0,Shannon Ware,xgonzales@example.com,az_AZ,Montenegro
u_003345,price_sensitive,35,low,daily,3.2,9.5,0.221,free,0.2888,46.3,46.6,Austin Brewer,baileysara@example.com,hne_IN,Poland
u_003346,price_sensitive,32,mid,occasional,6.6,8.5,0.315,basic,0.3291,29.8,74.5,Thomas Rosales,kelseyhunter@example.org,ky_KG,Isle of Man
u_003347,casual_browser,36,high,occasional,8.1,6.1,0.317,free,0.3713,42.5,62.2,Jennifer Henry,knichols@example.com,ckb_IQ,Sweden
u_003348,casual_browser,42,high,daily,5.7,7.9,0.312,premium,0.11,42.2,60.4,Michael Leonard,melissawilson@example.org,ja_JP,Serbia
u_003349,power_user,22,mid,daily,9.4,1.0,0.688,basic,0.1069,67.0,65.1,Michael Lee,gwilcox@example.com,byn_ER,Paraguay
u_003350,price_sensitive,23,low,daily,3.7,8.2,0.419,free,0.2899,49.9,39.4,Laura Vargas,zramirez@example.net,ts_ZA,Estonia
u_003351,power_user,21,mid,daily,9.5,3.8,0.493,basic,0.0354,85.3,70.0,Mr. Kenneth Andrews,andrew64@example.org,sq_AL,United States Minor Outlying Islands
u_003352,price_sensitive,30,low,daily,6.0,7.3,0.05,premium,0.518,41.8,44.5,Miranda Peters,jesus56@example.org,ber_DZ,Algeria
u_003353,enterprise_user,42,mid,daily,5.2,2.6,0.682,premium,0.0511,91.6,44.8,Donald Atkins,thomashanson@example.org,it_IT,Lao People's Democratic Republic
u_003354,power_user,29,high,weekly,7.3,1.5,0.745,free,0.056,86.1,84.4,Jenna Larson,collinsnicholas@example.com,da_DK,Oman
u_003355,power_user,24,high,daily,7.0,3.0,0.945,premium,0.0901,100.0,86.1,Steven Quinn,qcruz@example.org,yo_NG,India
u_003356,price_sensitive,25,mid,occasional,5.2,7.3,0.335,free,0.4416,53.0,51.4,Brittney Conway,christopher14@example.net,ml_IN,Congo
u_003357,enterprise_user,37,high,weekly,8.2,1.9,0.672,premium,0.0169,72.5,75.6,Dennis Garcia,johnsoncory@example.net,nso_ZA,Montenegro
u_003358,price_sensitive,19,mid,daily,3.8,8.4,0.428,basic,0.4164,52.1,40.0,Mark Cooper,cindy78@example.com,eu_FR,Guyana
u_003359,casual_browser,23,low,weekly,8.7,2.1,0.273,premium,0.0968,42.1,65.2,Catherine Evans,nancycontreras@example.com,tn_ZA,Netherlands Antilles
u_003360,price_sensitive,18,mid,weekly,4.3,7.4,0.357,basic,0.4263,56.0,24.4,Austin Owens,angelarivera@example.org,ht_HT,Haiti
u_003361,price_sensitive,24,low,daily,5.5,10.0,0.357,basic,0.3681,36.6,76.4,Kenneth Alvarado,thomasmatthew@example.net,sw_KE,Nauru
u_003362,price_sensitive,35,mid,daily,5.1,9.7,0.28,free,0.2816,38.2,18.4,Robin Terry,owensamber@example.com,om_ET,Hungary
u_003363,power_user,31,high,daily,8.2,6.8,0.844,premium,0.0197,95.1,79.1,Joseph Thomas,edwardstiffany@example.com,is_IS,Vanuatu
u_003364,price_sensitive,46,low,occasional,6.8,7.6,0.221,basic,0.3966,57.5,51.3,Cynthia Le,floresmartin@example.com,lg_UG,Slovenia
u_003365,casual_browser,35,low,weekly,5.7,4.7,0.262,premium,0.2502,55.6,58.7,Jeff Hopkins,leahbarker@example.org,wo_SN,Rwanda
u_003366,power_user,34,high,occasional,8.0,3.8,0.758,premium,0.0855,84.4,82.5,Jennifer Perez PhD,robbinsbelinda@example.net,ky_KG,Bangladesh
u_003367,power_user,26,high,daily,9.7,5.5,0.899,premium,0.0446,78.9,86.1,Laurie Cohen,sanderson@example.net,mhr_RU,Syrian Arab Republic
u_003368,enterprise_user,39,high,daily,8.0,3.2,0.592,premium,0.01,75.2,52.0,Craig Ross,evan50@example.org,lo_LA,Ecuador
u_003369,enterprise_user,34,high,daily,5.6,2.3,0.388,premium,0.0687,100.0,95.0,David Spears,fbrown@example.org,cy_GB,Jamaica
u_003370,enterprise_user,50,high,daily,5.5,3.9,0.337,premium,0.0629,49.0,59.5,Thomas Weber,awhite@example.org,eu_FR,Cuba
u_003371,casual_browser,23,mid,weekly,5.3,6.5,0.476,free,0.0807,42.0,35.4,Tammy Sanchez,ocook@example.net,pt_PT,Saint Lucia
u_003372,enterprise_user,43,high,daily,6.6,2.6,0.436,premium,0.0605,78.9,63.6,Mrs. Jennifer Ballard,kellysteele@example.com,te_IN,Reunion
u_003373,price_sensitive,36,low,weekly,3.1,7.8,0.385,basic,0.4831,48.6,55.3,George Mercer,jessicacabrera@example.com,yo_NG,Guernsey
u_003374,casual_browser,38,mid,weekly,5.6,3.9,0.346,basic,0.2244,50.1,49.2,Joshua Kaufman,warnercharles@example.org,kok_IN,Central African Republic
